780,"I can cook . I have a car . I can make some meals and bring them . I can get canned goods etc . I can work Monday all day until about 3 . I could work Wed. AM , Thurs all day .",Food,resource
781,"@ JerrySeinfeld WHAT ... .is With the mess ? I mean , who schedules a comedy gig during a Hurricane ... .LOL",None,N/A
782,"@ JCP_L another nite of no power , heat and info as to when we will have power restored . At least if we 're told it would help . # Sandy",Energy,need
783,This hurricane ... . # notthatserious,None,N/A
784,Multiple Bags of Mens and Womans Clothing . And we have food non perishable to donate . We just need to know where to drop it off in New Jersey or around our home . We live in Downingtown PA .,Food,resource
785,"# Sandy is a blessing for businesses . Everybody is out , buying foods , water and whatsoever they need . # economy # NYC",None,N/A
786,OMG hurricane sandy ! We 're all dead ! ... ... Like stfu already !,None,N/A
787,All I know is when sandy hits ... . If she does ...,None,N/A
788,"can supply yard work , debri removal , clean-up",None,N/A
789,Working in this hurricane shelter ... .. If the city puts money on the table I 'm taking it !,None,N/A
790,Hurricane shelter meets only place to grab food in North NJ . ( @ McDonald 's ) http : //t.co/OeKqD3wB,None,N/A
791,Out here helping this community ... . The things u see is incredible ... Keep these people in ur prayers ... . # Sandy http : //t.co/zTFbQjht,None,N/A
792,surgical supplies,Medical,resource
793,"I would like to donate clothing , non-perishable food items and baby items , that we collect here in our community . Also , may be available to volunteer in a shelter during Thanksgiving weekend ( November 22 - 26 ) . Not physically big or strong but can help in other ways .",Food,resource
794,"batteries , of different varieties . flashlights . and box cutters . they are arriving with a friend coming from MA tomorrow and we could like to donate to wherever and to whomever they are most needed ! Thank you ! - *********",Energy,resource
795,Definitely ate about 75 % of my emergency food for Hurricane Sandy . That 's why I would never survive in a major disaster ...,None,N/A
796,"We 've collected bottled water , baby supplies , blankets , jackets , clothes , cleaning supplies and hygiene products that we plan on bringing saturday the 10th .",Water,resource
797,"We have men 's clothes , women 's clothes , maternity clothes , and newborn baby girl clothes . We have baby-related supplies , food , home goods and hygiene products . Please let us know how we can help .",Food,resource
798,"***** has donated batteries , baby wipes and beans to ***** .",Energy,resource
799,"Can help with administrative duties or distributing food , supplies",Food,resource
800,can bring baby supplies and non-perishable food .,Food,resource
801,“ @ Rockaway100 : @ redcrossny @ fema Rockaway has been devastated and is in dire need of assistance with first aid supplies and basic necessities”,Medical,need
802,"Happy to transport the injured , clean debris , etc .",Medical,resource
803,6 Pallets of Bottled Water,Water,resource
804,"Warm clothes , scarves and mittens , some non-perishable food . Only a relatively small quantity -- one garbage bag 's worth -- but I would like to do something to help ! Is there somewhere I can drop off these items ?",Food,resource
805,No power . Later all ( @ Frankenstorm Apocalypse - Hurricane Sandy w/ @ tamar @ cassel @ psbx @ sarahcooley ) http : //t.co/4i5jprix,Energy,need
806,"I can get some non perishable food , clothing , baby food , cat or dog food , bathroom/hygiene supplies , but i have no car for dropping things off ... if there is a drop off location in astoria or accessible by subway/bus , I just need to know where it is ! thanks",Food,resource
807,HURRICANE LIFE # needpower @ SoHo http : //t.co/7wRh1AnL,Energy,need
808,Pass out food or relief supplies,Food,resource
809,@ ErinBurnett can you update us as to whats going on . thx to # sandy power is out in staten island # ny,Energy,need
810,IM SICK ... SANDY GOT ME . I CAMT STOP COUGHING OR SNEEZING AND PUKING ... NICE ...,None,N/A
811,bad thing about living in garden city during hurricanes ... . trees everywhere,None,N/A
812,Its sooo Boring ! ! Hate Sandy ! ! ! I guess movies and food all day ...,None,N/A
813,Power 's out ... Thanks Sandy . Thanks .,None,N/A
814,"I 'm in Baltimore but I 'd like to donate whatever makes sense , if you can receive deliveries . Pet food ? Pls tell me what and where : ************* , lv mess",Food,resource
815,"Young , fit , and willing to help ! Can also provide hot food if necessary . Have a car , but low on gas , hopefully can get some soon to offer rides/transport of supplies ! Speak Italian also .",Food,resource
816,Safe food/formula for those with severe food allergies or Celiac,Food,resource
817,"Can probably come up with a fairly large quantity of pet supplies..if still needed cat and dog food , kitty litter , birdfood , ( ? ) , pet toys",Food,resource
818,Also any type of food if needed .,Food,resource
819,Happy we could partner up in the Rockaways tomorrow “ @ SweeteryNYC : @ ChaseNews Would love 2 b a part of feeding NEw Yorkers” # freefood # sandy,Food,resource
820,"Senior nursing students ( we graduate this December ) and we want to help . We can give basic medical care , hand out blankets , you name it . We will do it . Thanks !",Medical,resource
821,I want to donate a bunch of non-perishable foods .,Food,resource
822,"Can donated gently used clothing , new hygiene products , baby supplies , non-perishable goods , whatever is most needed .",Food,resource
823,Lights flickering powers going off ! Come on sandy what you got !,Energy,need
824,"I will donate band-aids , advil , and wipes .",Medical,resource
825,sandy ... . youre weak . # justsaying,None,N/A
826,Anyone need water bottles ?,Water,resource
827,"To Whom it May Concern , My name is ***************** and my friend and I have recently held two donation events in White Plains , NY for the victims of Hurricane Sandy . We have collected most of what you list below so rather then sending you multiple forms here is a list of items we have : *Men 's & Women 's coats and winter wear *Children 's coats and winter wear ( boys & girls ) *Children 's and baby toys and stuffed animals ( all new w/tags ) *Baby supplies - clothes ( all new w/tags ) , formula , food , diapers , wipes etc . *Non-perishable foods *Blankets ( all new w/tags ) *Toiletries/Hygiene products *Cleaning Supplies *Water *Pet food Please let us know if there is anything you need . We want to help in any ways we can . My email address is ************************** . Thank you and I look forward to hearing from you . Sincerely , ****************n***************",Food,resource
828,"I would like to volunteer tomorrow , Saturday November 10th in Staten Island . I can serve food , watch children , translate Spanish to English . My husband can lift heavy items and help clean out places . Please let us know if you can use us .",Food,resource
829,Canned soup,Food,resource
830,"blankets , food , clothing",Food,resource
831,"Passing out food , collecting food , getting things to people who need , I JUST WANT TO HELP BECAUSE THESE PEOPLE NEED OUR HELP I SEE THEM ON THE NEWS . I CAN FLY OUT FROM LOS ANGELES , I NEED SOMEWHERE TO BE STATIONED AND WORKING HELPING THOSE PEOPLE ASAP !",Food,resource
832,Best thing about the storm : the green light 4 over-consumption . Eat as much as you can ! Drink all your booze ! Buy batteries for god 's sake !,None,N/A
833,"need plumber to check furnace , and hot water heater after my basement was flooded out .",Water,need
834,Theres a storm coming ... ... .but untill he bust a nut on society im getting McDonalds breakfast . Whos in ?,None,N/A
835,Emergency alert ... .its another hurricane irene lmao,None,N/A
836,# hunkerdown drinking game is a huge success and I 'm ... . ( flops face down on bed ) @ thegreatmick # Sandy,None,N/A
837,One Of The Assistant Pastors Of NYPC Looking To Mobilize Our College Group To Help Distribute Medications On Friday Evenings,Medical,resource
838,My house has n't had power for 6 days and I still flick the switch thinking the light will turn on # hurricanesandyproblems # stupidzachary,Energy,need
839,"The JCC of stamford has collected a LOT of cleaning supplies for victims of the storm . We are looking for areas that need help getting these supplies . We have donations of the following items : Industrial hard bristle brooms Shovels Rakes Contractor Garbage Bags Work Gloves Work Boots Masks Latex gloves Bleach Cleaning supplies Sponges Paper Towels Clorox Wipes Baby Wipes Hand Sanitizer Flashlights Lanterns Batteries ( all sizes ) as well as cash and gift cards . Please let us know if you community is in need of these items and how we can best get them directly into the hands of people in the community . We are looking to make deliveries tomorrow ( Friday , 11/9 ) . Thanks !",Energy,resource
840,"I want to set up a bbq grill and serve food for free . Hamburgers , hot dogs , etc . Where can I set this up ? I will drive in with supplies and start BBQ'ing..",Food,resource
841,Very spooky to drive into work and see Main Street completely dark - still no power . # Ridgefield # CTSandy http : //t.co/ugHdclnJ,Energy,need
842,"I have been donating down at New Dorp Beach ; time , clothing , and hygiene products as my family is from there . Please let me know what else you may need . Please let me know where and what is needed .",Food,resource
843,"Can help with food preparation , unloading & loading of trucks , etc .",Food,resource
844,"******* left house , no water and lights . In Queens . Has a kid . No car . Contacting a few people who signed up to help .",Water,need
845,************** ****** ******************** Home : ************ Has non-perishable food at *****************************************,Food,resource
846,I would like to donate a turkey for Thanksgiving to someone in need !,Food,resource
847,Hurricane last week nor'easter this week ... .. Maybe it is time to move,None,N/A
848,2 pizza pies,Food,resource
849,# homemade # chickensoup # frankenstorm # sandy # comfortfood - not remotely chilly in the apt but # fee @ TriBeCa http : //t.co/4oyk3B4V,None,N/A
850,"I have winter clothing ( hats , scarves , gloves ) , cleanup supplies , hygiene products , non-perishable food .",Food,resource
851,I would like to help clean-up,None,resource
852,Food clothing sop,Food,resource
853,And ... .. The lights went out with a big boom . Tree fell down 4 houses up the road . # Sandy # CTSandy # hurricane # Southbury,None,N/A
854,"We can go get food , clothing or hygiene products for a couple families",Food,resource
855,Tall lamp and air cleaner,Energy,resource
856,Local fame has been achieved ... . HAHAHA the local representative of hurricane sandy right here ...,None,N/A
857,canned/dry goods,Food,resource
858,@ Mikefavetta ... it 's getting very wet out here ! ... bringing it ! ... surfs up # sandy # Fra @ The Bruno Compound http : //t.co/YNenUCKe,None,N/A
859,"One of the reasons why we havent had power for 3 days ... # hurricanesandy # aftermath # morrisco @ Whippany , NJ http : //t.co/TbdXuAk0",Energy,need
860,I hate not having any power ! ! ! Missing @ TheXFactorUSA again tonight . I seriously want to cry # thankyouSandy,Energy,need
861,bottled water .,Water,resource
862,Big storm ... 2 days off ... still ca n't sleep ... grr,None,N/A
863,can foods and some clothes,Food,resource
864,Able to cook and provide food or help at shelters,Food,resource
865,want to donate men and women 's clothing and non-perishable food- please let me know how I can get them to you,Food,resource
866,"clothing , some canned and boxed foods , a few pillow cases , shampoos and hair brushes .",Food,resource
867,"We have many items to donate & we want to help . Baby clothes , diapers , water , hygiene products , baby clothing , children 's clothing , jackets all sizes , and women 's clothing .",Water,resource
868,"My daughters and I would love to donate our time to help those in need . My daughters are teenagers . We can help with food prep , service , child care , pet care , transportation . Just let us know what we can do ! We are here to help !",Food,resource
869,"So I 'm going to go do my # Sandy prep errands . What to buy , in importance order : Beer , food , batteries , flashlight . Is that bad ?",None,N/A
870,"I have multiple toothbrushes and mini-toothpastes , and am willing to make hot food .",Food,resource
871,Food water batteries procured . Outdoor furniture secured . # Sandy can do her worst .,Energy,resource
872,"I live in Southern CA and My Mother & I Have a trip planned to NY Dec 9th . We still want to come and I would love to bring with us donations of Food , Clothing , Blankets Hygiene products etc . What ever is needed most . I can collect with Friends & Family here an bring with us when we come . Please let me know if I can/should do this and How I would go about getting the donations to you . Thank you , **** ********************************",Food,resource
873,This hurricane was just an awful excuse for me to eat all the junk food in sight .,None,N/A
874,"My fraternity , Kappa Alpha Psi ( Brooklyn-LI Alumni Chapter ) did a canned food drive and we would like to donate these goods for the relief effort . Please let me know when and where I can drop them off to your organization .",Food,resource
875,"Everyone just chill out , whole foods still has cashew nuts & goji berries # frankenstorm # baree @ Whole Foods http : //t.co/tcWHmF4D",None,N/A
876,"Clothing , blankets , and some non-perishable food items for donation .",Food,resource
877,"Can bring hot meals and/or other supplies below ( cleaning , personal hygiene , etc . )",Food,resource
878,"@ FrancisSchott Very nice ! “ @ FrancisSchott : Storm knocked out power : Fireplace , Calvados , Book , Cigar : None even need batteries ! ”",None,N/A
879,"We have over 50 seniors located at ****************** who are without electricity , can not go down stairs , and are running low on food supplies .",Food,need
880,Oh and there 's that random dude who has his surf board heading to Long Beach ... during a hurricane Sandy ... righttttttt,None,N/A
881,"Hi hi - I can cook hot vegan/veg meals and deliver them on bike to LES . If folks can get to Bushwick , I have a spare bedroom w/ double bed , hot showers , wifi etc ( non-smoking/2 cats ) .",Food,resource
882,It 's coming ... .. # Sandy,None,N/A
883,"I have lots of homemade baby food and can make more . It 's frozen so it needs a destination , or at least a fridge or freezer , for me to bring it to .",Food,resource
884,"Will provide & serve nonperishable food . Also , possible coats , jackets , gloves , & hats .",Food,resource
885,30 prepared hot meals,Food,resource
886,Check the line at # super # foodtown # circus # crazy # insane # nopower # storm # hurricane # sandy @ Super Foodtown http : //t.co/M6mW2EnV,None,N/A
887,"We need hygiene products ( deodorant , soap , dish detergent , mop , broom ) , a place to wash clothes , temporary shelter , a non-electrical heater . We needs clothing for two teenage girls .",Energy,need
888,"ready for Sandy ! non perishable items , water , batteries for flash light candles etc ... now lets @ Down Neck http : //t.co/ibXaUvoR",None,N/A
889,"Waiting for the days assignment . Still without power at home , but so grateful all of our friends are safe . # SandyABC7",Energy,need
890,Sandy is coming ... .. Ouch and it 's stronger than Irene ! http : //t.co/4xA928nI,None,N/A
891,I heard that you are accepting prepared food . I am happy to cook and bring food .,Food,resource
892,ya b**** ya b**** ya at the storm,None,N/A
893,"Can deliver meals or water or anything else needed , we have a car , but not a truck .",Water,resource
894,"2 bags of women 's clothing , both warm and cold weather clothes . Winter Coats . 4 gallons of water .",Water,resource
895,Taking this storm as a learning experience . Still no power ... getting kind of scary .,None,N/A
896,2.5 gallon bottle of water,Water,resource
897,@ LaurSantangelo now only if my texting worked ... Hahaha damn sandy ...,None,N/A
898,"clothing ( adult and toddler ) , non-perishable food , toys , skincare and lotions",Food,resource
899,I have general household tools and a case of bottled water !,Water,resource
900,“ @ chrisaldo : im very excited for the hurricane thats coming # iloverain” wait what ... ..,None,N/A
901,"My family and possibly some others from my community would like to help . We are planning on leaving the Wednesday before thanksgiving and spending our Thanksgiving break there . We need some direction on needs and where we might be able to stay ... If we ca n't be used in Staten Island , can you direct us where else we might contact ? ! Thanks and Good Luck ! I 'd you need speak w me my phone number is ************** ******************",Food,resource
902,To all our camp friends and families affected by the storm ... our thoughts are with you ... stay safe and warm . Your Woodmont Family,None,N/A
903,"Clothing , canned food , and hygiene products",Food,resource
904,@ meliithebest26 JUAA F # UCK SANDY I GOT MY PLÁTANOS AND AREPAS READY : D you already know how i am with food : D,None,N/A
905,"I have some clothes , batteries , candles , also toilet paper",Energy,resource
906,"Looking to donate new ( several-year shelf life , sealed ) non-prescription medications to any organization involved in or impacted by Hurricane Sandy . Red Cross was contacted by a community member whose work department had collected money and purchased these items . Donation approximately fills a 10-ream paper box . Products are NOT used or near expiration .",Medical,resource
907,"*********** emailed me that food donations are needed at East Village Access , which provides services for people with mental illness . ******************************************** ) on Wednesday , Thursday and Friday between 10AM and 3PM .",Food,need
908,Peanut butter and jelly sandwiches Apples,Food,resource
909,Poland Spring Gallon jugs of water ( 3 ),Water,resource
910,"We have Non- Perishable food , cleaning supplies and clothes .",Food,resource
911,"baby supplies , hygiene products , water , plastic utensils",Water,resource
912,we live up in maine and i will coordinate food/blankets etc ... what ever you folks need from up here and arrange to drop off at a site you specify . please call/email and let me know what you need and where to drop off .,Food,resource
913,@ laurenkoslow I 'm going trough withdrawals ... have n't had power since monday in NJ due to Sandy ... missing DOOL !,Energy,need
914,What is going on with the gas situation in New York ... .9 days after Sandy and impossible to get gas ... ..Why ?,None,N/A
915,Water Bottles,Water,resource
916,batteries,Energy,resource
917,Cooking/food prep,Food,resource
918,"We have clothing ( sweatshirts , sweaters , socks ) , as well as non -perishable food",Food,resource
919,@ sulllydude a storm of this magnitude has never happened here ... if it happened like this all the time then yes ...,None,N/A
920,"My parents ***e and D********* are without power , no generator , it is freezing . Their house has been damaged . I do know that the street and all that live in that area have not been visited by FEMA or any other support group or help besides pedestrians . Can someone call me at ************* . I would like to get some help there . They are in need of a generator , clothing , heat , debris removal , ... anything that will be of help . I am their son and am located in Manhattan . My name is ********* . Thank you kindly .",Energy,need
921,"Canned fruits , vegetables , and tuna fish/salmon Peanut butter/jelly Pasta Maple and Brown Sugar Oatmeal Non-sugary cereals like Cheerios",Food,need
922,"Warm kids clothing , non-perishable food , cleaning supplies , small amount of clean - very portable kids toys , hygiene products . I can bring all of these to **************",Food,resource
923,"Not sure if my first request came thru - i have a trailer of water , baby food/diapers , personal tolietries , cleaning supplies , candles , dry foods , some tools i 'd like to drop off tomorrow . please call me ( ********* ) asap so that i know where i can drop off . ************* . also willing to do clean up . my husband is a contract & will do what he can for the day .",Food,resource
924,Sandy needs to go somewhere ... Im tired of being in the house ... . # bored,None,N/A
925,I cant believe Sandy ... ..,None,N/A
926,"hygiene products , flashlights , batteries",Energy,need
927,"Baby/girl jackets , clothing , shoes , boots , baby food , blankets ( for ages 0-5 )",Food,resource
928,"I can donate clothing , non-perishable food , baby supplies , hygiene products and toys/recreation .",Food,resource
929,@ its_me_spence haha we have been walking around saying why is everyone freaking out ... . Not sure why Sandy thinks she is a big deal ☔⚡,None,N/A
930,"I would like to donate food , hygiene , and other supplies . Where is a place I can drop off in Astoria ? My number is *************",Food,resource
931,"I am willing to donate my time , food and other supplies needed .",Food,resource
932,I can assist with distributing supplies and food to those in need .,Food,resource
933,"My wife and teenage children are not skilled in any particular trade but we will do whatever we can to help . My 13-year-old can take care of pets . My wife and 16-year-old daughter can help with child care . I can help with debris removal or other such tasks , such as delivering food/water to the elderly . ( My 86-year-old mother-in-law lives in a high rise on Pitt Street . )",Food,resource
934,Can bring canned goods if needed .,Food,resource
935,"I 'd like to volunteer to help with the cleanup effort ( ie . streets , parks , water , etc )",Water,resource
936,"can help with sorting and distribution of clothes , water , etc .",Water,resource
937,@ Lawrence @ thelastword we too indulge in comfort food in times of storm,None,N/A
938,want to if can help on sunday november 4 please call me at ************* name is ***** i wll do anything to help,Water,need
939,"To all of my peeps in the Hurricane 's path..stay safe . I 'll be thinking of you all . # FF love one and all ... .. , http : //t.co/ihW64e8Z",None,N/A
940,"Bring food , drinks to victims --",Food,resource
941,"My mother would be available to come with me and help also , ***** . We could help passing out food and probably will prepare some to bring along depending which day we are needed .",Food,resource
942,7a.m ... i actually slept pretty good last night ! Power stayed on . Can feel # Sandy subsiding ... .,None,N/A
943,"I can cook meals for those who need , or for relief workers . Help pack meals to deliver , or help deliver . Available for weekend volunteering .",Food,resource
944,Pls I have so much ready to be donated some pants shirts baby clothes little boys and girls clothes sneakers jackets toys baby bottles and unopened formula,Food,resource
945,"The only skills I have is I am a hairstylist ! However , I can help with cleaning up damage , rebuilding , handing out water , warm clothing , blankets , I can also cook or help prepare food ! Thanks . Let me know",Water,resource
946,I 've had that song Breakfast at Tiffany 's stuck in my head for literally a week ... but it 's been replaced with Bon Jovi 's Hurricane ... FML,None,N/A
947,# NYC # HurricaneSandy still have n't felt no wrath of the hurricane ... Maybe we wo n't but it 's closing everything ... http : //t.co/suNgNPBR,None,N/A
948,"non-perishable , any pet food as well , hygiene products , water , baby supplies",Food,resource
949,"General ability to participate in activity like food distribution/soup kitchen , essential item distribution , staffing telephone lines , etc .",Food,resource
950,Winter coat Gloves Hat Scarves Shirts Water Hygiene products,Water,need
951,I would like to bring down some clothing and also non-perishable items,Food,resource
952,And I need baby supplies and cleaning supplies and blankets and food,Food,need
953,Can help w food ... .anything . cleaning,Food,resource
954,"I 'd like to donate blankets , coats , shoes , clothing , hot meals , children 's books , etc .",Food,resource
955,"Small dining room table , blankets , non perishable food , toys",Food,resource
956,"clothing , non-perishable food , blankets",Food,resource
957,Experience : soup kitchen coordinator . Preparation of care packages and toilety kits . Handing out food and supplies . Billingual ( English/Spanish ),Food,resource
958,This chino is a warrior delivered my food in this storm got a good tip too # Sandy,None,N/A
959,"A group of five of us are coming down on Saturday , November 10 to bring bottled water , clothing , and gift cards . Can we partner with you to disperse ? Please contact me at ************* . Thank you !",Water,resource
960,cooked chicken,Food,resource
961,"I have canned goods , some jars of baby food ( stage 3 ) , children 's books , children 's puzzles , cards/card games .",Food,resource
962,Ok - hopefully I did n't just post this twice - my church is gathering bottled water to donate to the victims of the hurricane . Is there still an Astoria dropoff location ?,Water,resource
963,"I have general contracting skills , as well as carpentry skills . I have many tools , power tools , non power tools . Brooms , shovels , etc .",None,resource
964,"C**** is asking for medical supplies such as latex gloves , gauzes , first aid kits , etc",Medical,resource
965,"I have jackets , hoodies , baby formula , baby bottles and new nipples for bottles , rice cereal for babies , toys for babies and toddlers , towels , baby clothes and dried food",Food,resource
966,Another storm coming next week ... ... ... ...,None,N/A
967,clothing lights hot meals/ individual/ bulk hygiene products,Food,resource
968,Drinking everytime I hear `` hurricane '' `` sandy '' `` east haven '' or `` new haven '' on the radio ... Alone ... ..,None,N/A
969,Hurricane : A storm which New Yorkers use as an excuse to drink and eat junk food in their pajamas for 48 hours . # sandy,None,N/A
970,The person who has the job to create the names of the hurricanes got dumped alot by many girls ...,None,N/A
971,"Please Help & Share Staten Island , Susan B. Wagner High School needs volunteers for the evening and tomorrow . Snow storm has depleted volunteers and increased the number of evacuees . Needs : Coats Prepared Foods Green Cleaning Supplies Bleach Towels Gloves Paper towels Please share !",Food,need
972,"Total 50 items : canned beans and vegetables , canned stews and chilies , packaged turkey dogs , instant ( hydratable/microwave ) mac n cheese , noodles n stroganoff , boxed instant oatmeal and other cereals , misc . similar packaged items .",Food,resource
973,Please donate batteries to Thompson park in lincroft for sandy victims # restoretheshore,Energy,need
974,Hunkered down for Hurricane Sandy ... Windchimes are clanging ... Got kittehs & chocolate . http : //t.co/ZFCNmwEL,None,N/A
975,Wonder if I could still get food delivered in # nyc during # sandy,None,N/A
976,Cupcakes !,Food,resource
977,"Sandyyyyyyyyy , come out come out where ever you are ... ...",None,N/A
978,I want hurricane Sandy to cone so I can be stuck in my house with my family : ) ... ... ... ... ..NOT ! ! ! ! !,None,N/A
979,"I work at a Dental Practice and would be happy to donate some toothbrushes , toothpaste , mouthwash , floss , etc .",Medical,resource
980,"Environmental analyst/questionnaires for future purposes ( university degree ) , organize and plan ( university degree ) , food preparation/carrying- reliable and team oriented .",Food,resource
981,# FEMA ... Hmmm ... @ WFSBnews Malloy : FEMA to be on ground in CT by Sunday # sandy # wfsb,None,N/A
982,Case of bottled water,Water,resource
983,food service help,Food,resource
984,I 'm glad @ torrrx3 is worried about where the trees went and saving the squirrels as were driving thru a snow storm ... .,None,N/A
985,"Hello - I can bring a bag of hygiene products and also non-perishable foods . Also , paper products like toilet paper , etc . Please let me know if this is needed . Thanks you",Food,resource
986,I can help with handing out food or supplies .,Food,resource
987,"Still needs Pet food , Roof supplies , Cleaning supplies . -*****",Food,need
988,bottled water,Water,resource
989,"I can help cook , prepare food , pack and organize things .",Food,resource
990,"Hoping that PSE & G can get my power back on before the snow storm hits Tuesday . That 's right , I said Snow . # ineedheatplease",Energy,need
991,We got the last four flashlights in Manhattan for the low price of $ 10 a pop ... # hurricaneproblems # hurricanesandy http : //t.co/YHZAQwWi,None,N/A
992,"Can help with food distribution , cooking , childcare , donations of clothing .",Food,resource
993,Food service & hospitality,Food,resource
994,"Serving food at local rescue sites , deliver meals , stock shelves/sort items",Food,resource
995,( 2 ) liter bottled water,Water,resource
996,Coming up from Maryland for basketball game at Barclay 's Center on Friday night . Would like to bring some clothes blankets food toiletries etc to donate when we arrive tomorrow mid-day .,Food,resource
997,"gauze , brace wrap , bandaids",Medical,resource
998,"I am a chef and Carter 's who can prepare an , d organize serving food .",Food,resource
999,At Jets vs Dolphins game ... ..good time before the storm .,None,N/A
1000,"People on the Lower East Side need batteries , ice and can good",Energy,need
1001,With a few hours notice I can bring over enough hot meals to feed about 12-15 people .,Food,resource
1002,baby supplies hygiene products non perishable foods,Food,resource
1003,"Varick Street , Lower # Manhattan - no lights , no cars , no power , no rush hour # Sandy http : //t.co/oHbSsxdw",Energy,need
1004,@ AJHanleyNYC hope you guys are ok ... Say hi to Jim and have a shot with a pickle to stay warm ... Hang in there . # Sandy,None,N/A
1005,Food ... ✅water ... ✅ten mile run w my biffie ... ✅family home with me safely✅✅ ... enjoying a Bloody Mary ✅ ... ..now come at us Sandy I am ready,None,N/A
1006,"I have gallons of bottles water , candles .",Water,resource
1007,"clothing , non-perishable food , hygiene products",Food,resource
1008,"i am a food service worker , i can cook and deliver meals",Food,resource
1009,Still no power its about 35-40f in my house Running low on batteries # hurricanesandy,Energy,need
1010,"non perishable food , baby supplies , hygeine products , clothing",Food,need
1011,Supposed to buy storm necessities but I 'm here on the Christmas decorations sections . Batteries & candles can wait .,None,N/A
1012,"I have an electric heater that I can donate , and I can help by providing meals or food , or helping to prepare meals",Food,resource
1013,Hurricane ... ..but you can call it Slurrrr-Icane ... ... Slurr-Icane ... ..strong enough to start a engine mayne ! !,None,N/A
1014,"My husband & I are available to help doing what ever is needed - we have clothes for people - we can bring food , coffee etc",Food,resource
1015,"- Other tools : saw , cordless drill , general hand tools - Translation : I speak Spanish",None,N/A
1016,"byebye power , should have stocked up on alcohol before this storm .",Energy,need
1017,I can provide some gluten-free food if anyone with Celiac Disease or other medical related issues needs it .,Food,resource
1018,"I would like to help in any way I can , from distributing water and supplies , checking on senior citizens and the handi-capable , cleaning up homes and parks , watching children , etc .",Water,resource
1019,canned beans and soups,Food,resource
1020,So battery park is flooded but there 's no rain on the UES ... .this does n't make sense . # Sandy http : //t.co/ssad9Tbi,None,N/A
1021,I work at an after school program and we are wanting to possibly do a food drive and donate to the relief efforts of Sandy . Let me know if there is a way we can help and what are your highest needs .,Food,resource
1022,"Winter Jackets , Blankets , Towels , Some food , Some children 's clothing",Food,resource
1023,I am a chef and offer my services at a food bank or other facility that would provide food for relief victims of storm Sandy,Food,resource
1024,"I actually have to read , write and think today ... . ? Idk how I feel about this ... ... .. # Sandy",None,N/A
1025,"My cousin and his wife are stuck . There is no electricity ( and thus no elevator ) or phone ( or cell phone service , either ) . I 'm in Boston and can not help directly . I 'm sure there are many others in that housing complex who are old and need help . What you 're doing is fantastic !",Energy,need
1026,Food distribution/preparation,Food,resource
1027,"Cordless drill with rechargeable batteries , wireless router ( brand new ) , D batteries , C batteries , blankets . Please let me know if you can use these items and where I can bring them in the neighborhood to drop off .",Energy,resource
1028,"Medical supplies : EPI Pens ; sleep apnea machine ( CPAP ) only 3 mths old , ladies clothes sizes 9-12 , ladies shoes sized 9.5/10",Medical,resource
1029,The @ littlefoodcafe is closed until further notice ! No power=no kitchen=no food magic : ( Please hold on until we get back on grid # SandyNJ,None,N/A
1030,I want to donate food clothing hygiene baby supplies . Can someone contact me . I have a large donation,Food,resource
1031,When and Where should hot meals be delivered this evening ? 11/3/12,Food,resource
1032,I would like to donate a turkey for Thanksgiving !,Food,resource
1033,"I have winter clothes , blankets , coats , and non perishables food items to donate .",Food,resource
1034,Went to Home Depot for batteries ... came back with tide and dishwasher pods . # thankssandy http : //t.co/4PeYtGGS,None,N/A
1035,Hm . Think we charged enough batteries ? We are n't just set for # Sandy we 're ready for the apocalypse on the # UWS in # NYC http : //t.co/Ob6oiO8z,None,N/A
1036,"We have 10 bags organized with men 's women 's boys and girls , & babies all sizes ranging , organized of winter coats , clothing , blankets . Also bottled water , canned food , baby essentials such as diapers and food . We also have soap . Contact ******************* at ( ************** Email : *******************************",Food,resource
1037,"I also love to cook , I can bring food or make food or distribute food ... I have a dog/cat so am experienced with dogs/cats and can help with pet care/dog walking .",Food,resource
1038,"********* did not meet up with the Heddermans , but left bottled water for them .",Water,need
1039,"Please let me know if you also can use pet food . The feral cat I was feeding was recently hit by a car and did not survive so I have many cans that I can bring , too .",Food,resource
1040,I 've never have seen NYkers as ominous as I 've seen them today ... hurricane Sandy ... end of the world,None,N/A
1041,foodrun ! ! # instamood # instafood @ Frankenstorm Apocalypse - Hurricane Sandy http : //t.co/kV94cCfl,None,N/A
1042,So sad but always strong ... # sandyaftermath # strength # wisdom # prayer ... . & # love @ sheraton stamford http : //t.co/EpkIdgpZ,None,N/A
1043,"sorting / packing food , clothes , supplies , etc . conversational Cantonese",Food,resource
1044,NEVER MISS OUT ON A CHANCE TO DO A GOOD DEED ... .. # HurricanSandyRelief,None,N/A
1045,"Rockaways also need mops , ready-to-eat food and cleaning supplies ( Saturday , 11/3 , 1:47 PM )",Food,need
1046,"Lots of toilet paper ( 40 rolls I think ) , bottled water , shampoo , women 's winter coats",Water,resource
1047,would love to help in general but am particularly curious about needs on Thanksgiving week -- can offer assistance cooking/serving/delivering food if anything is being coordinated . thank you !,Food,resource
1048,The 7-11 on 26th and 5th has set up tables outside with surge protectors for people to charge devices # sandy,Energy,resource
